date,wssPrecipTotal,precipQF
"2020-03-01",15.500,0
"2020-03-02",5.880,0
"2020-03-03",16.740,0
"2020-03-04",17.720,0
"2020-03-05",14.340,0
"2020-03-06",18.060,0
"2020-03-07",22.750,0
"2020-03-08",0.020,1
"2020-03-09",0.020,1
"2020-03-10",1.640,0
"2020-03-11",11.060,0
"2020-03-12",0.980,0
"2020-03-13",0.070,0
"2020-03-14",5.360,0
"2020-03-15",0.260,0
"2020-03-16",0.360,0
"2020-03-17",7.220,0
"2020-03-18",32.360,0
"2020-03-19",0.160,0
"2020-03-20",1.640,0
"2020-03-21",8.920,1
"2020-03-22",0.660,0
"2020-03-23",9.230,0
"2020-03-24",11.080,0
"2020-03-25",19.090,0
"2020-03-26",18.810,0
"2020-03-27",0.000,1
"2020-03-28",0.000,1
"2020-03-29",0.000,1
"2020-03-30",0.000,1
"2020-03-31",0.000,1
