date,wssPrecipTotal,precipQF
"2020-11-01",2.510,1
"2020-11-02",2.460,1
"2020-11-03",1.560,1
"2020-11-04",2.050,1
"2020-11-05",1.740,1
"2020-11-06",1.390,1
"2020-11-07",1.470,1
"2020-11-08",2.270,1
"2020-11-09",2.720,1
"2020-11-10",2.090,1
"2020-11-11",2.180,1
"2020-11-12",4.920,1
"2020-11-13",3.190,1
"2020-11-14",6.300,1
"2020-11-15",0.830,1
"2020-11-16",0.000,1
"2020-11-17",0.000,1
"2020-11-18",0.000,1
"2020-11-19",0.000,1
"2020-11-20",0.000,1
"2020-11-21",0.000,1
"2020-11-22",0.250,1
"2020-11-23",0.210,0
"2020-11-24",0.350,0
"2020-11-25",0.510,1
"2020-11-26",1.110,0
"2020-11-27",0.270,0
"2020-11-28",1.050,0
"2020-11-29",0.540,0
"2020-11-30",0.430,0
