date,wssPrecipTotal,precipQF
"2021-03-01",0.000,1
"2021-03-02",0.000,1
"2021-03-03",0.000,1
"2021-03-04",0.000,1
"2021-03-05",0.000,1
"2021-03-06",0.000,1
"2021-03-07",0.000,1
"2021-03-08",0.000,1
"2021-03-09",0.000,1
"2021-03-10",0.000,1
"2021-03-11",0.830,1
"2021-03-12",3.130,0
"2021-03-13",3.330,0
"2021-03-14",0.880,0
"2021-03-15",1.810,0
"2021-03-16",1.090,0
"2021-03-17",8.610,0
"2021-03-18",34.570,0
"2021-03-19",2.370,0
"2021-03-20",0.510,0
"2021-03-21",0.600,0
"2021-03-22",0.450,0
"2021-03-23",0.040,0
"2021-03-24",0.460,0
"2021-03-25",35.130,0
"2021-03-26",7.750,0
"2021-03-27",22.800,0
"2021-03-28",34.020,0
"2021-03-29",1.290,0
"2021-03-30",1.220,0
"2021-03-31",27.910,0
