date,wssPrecipTotal,precipQF
"2018-07-01",1.120,0
"2018-07-02",9.780,0
"2018-07-03",3.510,0
"2018-07-04",0.590,0
"2018-07-05",0.760,0
"2018-07-06",20.700,0
"2018-07-07",5.100,1
"2018-07-08",0.000,1
"2018-07-09",0.000,1
"2018-07-10",0.000,1
"2018-07-11",0.000,1
"2018-07-12",0.000,1
"2018-07-13",0.000,1
"2018-07-14",0.000,1
"2018-07-15",0.000,1
"2018-07-16",0.000,1
"2018-07-17",0.000,1
"2018-07-18",0.000,1
"2018-07-19",0.000,1
"2018-07-20",0.000,1
"2018-07-21",0.000,1
"2018-07-22",0.000,1
"2018-07-23",0.000,1
"2018-07-24",0.000,1
"2018-07-25",0.000,1
"2018-07-26",0.000,1
"2018-07-27",0.000,1
"2018-07-28",0.000,1
"2018-07-29",0.000,1
"2018-07-30",0.000,1
"2018-07-31",0.000,1
