date,wssPrecipTotal,precipQF
"2016-10-01",0.000,1
"2016-10-02",0.000,1
"2016-10-03",0.000,1
"2016-10-04",0.000,1
"2016-10-05",0.000,1
"2016-10-06",0.000,1
"2016-10-07",0.000,1
"2016-10-08",0.000,1
"2016-10-09",0.000,1
"2016-10-10",0.000,1
"2016-10-11",0.000,1
"2016-10-12",0.000,1
"2016-10-13",0.000,1
"2016-10-14",0.000,1
"2016-10-15",0.000,1
"2016-10-16",0.000,1
"2016-10-17",0.000,1
"2016-10-18",0.000,1
"2016-10-19",0.000,1
"2016-10-20",0.000,1
"2016-10-21",0.000,1
"2016-10-22",0.000,1
"2016-10-23",0.000,1
"2016-10-24",0.000,1
"2016-10-25",0.000,1
"2016-10-26",0.000,1
"2016-10-27",0.000,1
"2016-10-28",0.000,1
"2016-10-29",0.000,1
"2016-10-30",0.000,1
"2016-10-31",0.000,1
