date,wssPrecipTotal,precipQF
"2022-01-01",0.000,1
"2022-01-02",0.000,1
"2022-01-03",0.000,1
"2022-01-04",0.000,1
"2022-01-05",0.000,1
"2022-01-06",0.000,1
"2022-01-07",0.000,1
"2022-01-08",0.000,1
"2022-01-09",0.000,1
"2022-01-10",0.000,1
"2022-01-11",1.030,0
"2022-01-12",1.450,0
"2022-01-13",1.170,0
"2022-01-14",1.330,0
"2022-01-15",0.240,0
"2022-01-16",14.010,0
"2022-01-17",1.760,0
"2022-01-18",1.070,0
"2022-01-19",1.490,0
"2022-01-20",5.100,0
"2022-01-21",0.610,0
"2022-01-22",1.070,0
"2022-01-23",1.410,0
"2022-01-24",1.020,0
"2022-01-25",0.930,0
"2022-01-26",1.480,0
"2022-01-27",1.060,0
"2022-01-28",0.790,0
"2022-01-29",1.190,0
"2022-01-30",1.940,0
"2022-01-31",1.120,0
