date,wssPrecipTotal,precipQF
"2021-12-01",8.220,0
"2021-12-02",0.060,0
"2021-12-03",1.950,0
"2021-12-04",23.970,0
"2021-12-05",80.110,0
"2021-12-06",133.870,0
"2021-12-07",0.000,1
"2021-12-08",0.000,1
"2021-12-09",0.000,1
"2021-12-10",0.000,1
"2021-12-11",0.000,1
"2021-12-12",0.000,1
"2021-12-13",0.000,1
"2021-12-14",0.000,1
"2021-12-15",0.000,1
"2021-12-16",0.000,1
"2021-12-17",0.000,1
"2021-12-18",0.530,1
"2021-12-19",21.650,0
"2021-12-20",22.230,0
"2021-12-21",10.290,0
"2021-12-22",36.230,0
"2021-12-23",16.800,0
"2021-12-24",2.010,0
"2021-12-25",2.360,0
"2021-12-26",0.050,0
"2021-12-27",5.400,0
"2021-12-28",5.680,0
"2021-12-29",0.040,1
"2021-12-30",4.370,0
"2021-12-31",9.970,0
