date,wssPrecipTotal,precipQF
"2021-09-01",0.000,1
"2021-09-02",0.650,1
"2021-09-03",0.910,1
"2021-09-04",0.680,1
"2021-09-05",1.620,1
"2021-09-06",0.930,1
"2021-09-07",0.470,1
"2021-09-08",1.070,1
"2021-09-09",0.830,1
"2021-09-10",0.000,1
"2021-09-11",0.000,1
"2021-09-12",0.000,1
"2021-09-13",0.000,1
"2021-09-14",0.000,1
"2021-09-15",0.000,1
"2021-09-16",0.000,1
"2021-09-17",0.000,1
"2021-09-18",0.000,1
"2021-09-19",0.000,1
"2021-09-20",0.000,1
"2021-09-21",0.000,1
"2021-09-22",0.000,1
"2021-09-23",0.000,1
"2021-09-24",0.000,1
"2021-09-25",0.000,1
"2021-09-26",0.000,1
"2021-09-27",0.000,1
"2021-09-28",0.000,1
"2021-09-29",0.000,1
"2021-09-30",0.000,1
