date,wssPrecipTotal,precipQF
"2022-01-01",0.000,1
"2022-01-02",0.000,1
"2022-01-03",0.000,1
"2022-01-04",0.000,1
"2022-01-05",0.000,1
"2022-01-06",0.000,1
"2022-01-07",0.000,1
"2022-01-08",0.000,1
"2022-01-09",0.100,0
"2022-01-10",0.260,0
"2022-01-11",27.710,1
"2022-01-12",0.070,0
"2022-01-13",0.230,0
"2022-01-14",2.750,0
"2022-01-15",0.070,0
"2022-01-16",0.220,0
"2022-01-17",0.260,0
"2022-01-18",0.190,0
"2022-01-19",0.060,0
"2022-01-20",0.100,0
"2022-01-21",0.200,0
"2022-01-22",0.230,0
"2022-01-23",0.260,0
"2022-01-24",0.190,0
"2022-01-25",0.310,0
"2022-01-26",0.100,0
"2022-01-27",0.220,0
"2022-01-28",0.120,0
"2022-01-29",0.260,0
"2022-01-30",0.380,0
"2022-01-31",0.110,0
