date,wssPrecipTotal,precipQF
"2016-09-01",0.000,1
"2016-09-02",0.000,1
"2016-09-03",0.000,1
"2016-09-04",0.000,1
"2016-09-05",0.000,1
"2016-09-06",0.000,1
"2016-09-07",0.000,1
"2016-09-08",0.000,1
"2016-09-09",0.000,1
"2016-09-10",0.000,1
"2016-09-11",0.000,1
"2016-09-12",0.000,1
"2016-09-13",0.000,1
"2016-09-14",0.000,1
"2016-09-15",0.000,1
"2016-09-16",0.000,1
"2016-09-17",0.000,1
"2016-09-18",0.000,1
"2016-09-19",0.000,1
"2016-09-20",0.000,1
"2016-09-21",0.000,1
"2016-09-22",0.660,1
"2016-09-23",2.580,0
"2016-09-24",1.560,0
"2016-09-25",1.280,0
"2016-09-26",2.510,0
"2016-09-27",2.860,0
"2016-09-28",3.570,0
"2016-09-29",1.990,0
"2016-09-30",1.800,0
