date,wssPrecipTotal,precipQF
"2018-09-01",6.790,0
"2018-09-02",0.230,0
"2018-09-03",0.350,0
"2018-09-04",0.180,0
"2018-09-05",0.200,0
"2018-09-06",0.200,0
"2018-09-07",8.000,0
"2018-09-08",6.940,0
"2018-09-09",58.270,0
"2018-09-10",12.210,0
"2018-09-11",0.170,0
"2018-09-12",0.700,1
"2018-09-13",0.000,1
"2018-09-14",0.000,1
"2018-09-15",0.000,1
"2018-09-16",0.000,1
"2018-09-17",0.000,1
"2018-09-18",0.000,1
"2018-09-19",0.000,1
"2018-09-20",0.000,1
"2018-09-21",0.000,1
"2018-09-22",0.000,1
"2018-09-23",0.000,1
"2018-09-24",0.000,1
"2018-09-25",0.000,1
"2018-09-26",0.000,1
"2018-09-27",0.000,1
"2018-09-28",0.000,1
"2018-09-29",0.000,1
"2018-09-30",0.000,1
