uid,namedLocation,domainID,siteID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,plotType,nlcdClass,plotID,subplotID,endDate,boutNumber,eventID,samplingProtocolVersion,targetTaxaPresent,taxonID,scientificName,taxonRank,family,nativeStatusCode,identificationQualifier,taxonIDRemarks,morphospeciesID,morphospeciesIDRemarks,identificationReferences,additionalSpecies,remarks,measuredBy,recordedBy,samplingImpractical,samplingImpracticalRemarks,biophysicalCriteria
"b1b44744-baf1-4c37-9921-b4e2a03d0852","NIWO_015.basePlot.div","D13","NIWO",40.040114,-105.572665,"WGS84",20.12,3246.5,0.1,"distributed","evergreenForest","NIWO_015","32","2021-07-06",1,"NIWO_015.1.2021","NEON.DOC.014042vL","Y","POPU9","Potentilla pulcherrima Lehm.","species","Rosaceae","N",,,,,,"Y",,"0000-0002-9445-2184","0000-0002-9505-7784","OK",,"OK - no known exceptions"
"14949e03-3c6b-4791-938e-ca5ee2f26194","NIWO_015.basePlot.div","D13","NIWO",40.040114,-105.572665,"WGS84",20.12,3246.5,0.1,"distributed","evergreenForest","NIWO_015","41.4.10","2021-07-06",1,"NIWO_015.1.2021","NEON.DOC.014042vL","Y","EREX4/ERPEC","Erigeron eximius/Erigeron peregrinus callianthemus","speciesGroup","Asteraceae","N",,,,,,"Y",,"0000-0002-9445-2184","0000-0002-9505-7784","OK",,"OK - no known exceptions"
"212d1841-c7aa-49a6-80bb-d64cfcee638a","NIWO_017.basePlot.div","D13","NIWO",40.041511,-105.567421,"WGS84",20.13,3240.1,0.1,"distributed","evergreenForest","NIWO_017","41","2021-07-06",1,"NIWO_017.1.2021","NEON.DOC.014042vL","Y","PERAA","Pedicularis racemosa Douglas ex Benth. ssp. alba Pennell","subspecies","Scrophulariaceae","N",,,,,,"Y",,"0000-0002-9445-2184","0000-0002-9505-7784","OK",,"OK - no known exceptions"
"abca0079-c684-4925-b978-baa4b2a1d8b3","NIWO_017.basePlot.div","D13","NIWO",40.041511,-105.567421,"WGS84",20.13,3240.1,0.1,"distributed","evergreenForest","NIWO_017","41","2021-07-06",1,"NIWO_017.1.2021","NEON.DOC.014042vL","Y","PEWH","Penstemon whippleanus A. Gray","species","Scrophulariaceae","N",,,,,,"Y",,"0000-0002-9445-2184","0000-0002-9505-7784","OK",,"OK - no known exceptions"
"f06a2a44-5a09-4842-be11-e16541a2fdab","NIWO_015.basePlot.div","D13","NIWO",40.040114,-105.572665,"WGS84",20.12,3246.5,0.1,"distributed","evergreenForest","NIWO_015","40","2021-07-06",1,"NIWO_015.1.2021","NEON.DOC.014042vL","Y","TRLAA2","Trollius laxus Salisb. ssp. albiflorus (A. Gray) Á. Löve & D. Löve & Kapoor","subspecies","Ranunculaceae","N",,,,,,"Y",,"0000-0002-9445-2184","0000-0002-9505-7784","OK",,"OK - no known exceptions"
"350b6d71-8911-4e61-9653-39cf27b56903","NIWO_015.basePlot.div","D13","NIWO",40.040114,-105.572665,"WGS84",20.12,3246.5,0.1,"distributed","evergreenForest","NIWO_015","40.3.10","2021-07-06",1,"NIWO_015.1.2021","NEON.DOC.014042vL","Y","POPU9","Potentilla pulcherrima Lehm.","species","Rosaceae","N",,,,,,"Y",,"0000-0002-9445-2184","0000-0002-9505-7784","OK",,"OK - no known exceptions"
"02b214ea-7b03-461f-b73d-8dcc8f9afa1b","NIWO_015.basePlot.div","D13","NIWO",40.040114,-105.572665,"WGS84",20.12,3246.5,0.1,"distributed","evergreenForest","NIWO_015","32","2021-07-06",1,"NIWO_015.1.2021","NEON.DOC.014042vL","Y","VIAD","Viola adunca Sm.","species","Violaceae","N",,,,,,"Y",,"0000-0002-9445-2184","0000-0002-9505-7784","OK",,"OK - no known exceptions"
"e59253c5-c10d-47bf-b6e4-dfdbc92de287","NIWO_017.basePlot.div","D13","NIWO",40.041511,-105.567421,"WGS84",20.13,3240.1,0.1,"distributed","evergreenForest","NIWO_017","32","2021-07-06",1,"NIWO_017.1.2021","NEON.DOC.014042vL","Y","SEDE2","Selaginella densa Rydb.","species","Selaginellaceae","N",,,,,,"Y",,"0000-0002-9445-2184","0000-0002-9505-7784","OK",,"OK - no known exceptions"
"ca5d5381-f040-4bdb-b52f-258b298df4dc","NIWO_015.basePlot.div","D13","NIWO",40.040114,-105.572665,"WGS84",20.12,3246.5,0.1,"distributed","evergreenForest","NIWO_015","41","2021-07-06",1,"NIWO_015.1.2021","NEON.DOC.014042vL","Y","POBI6","Polygonum bistortoides Pursh","species","Polygonaceae","N",,,,,,"Y",,"0000-0002-9445-2184","0000-0002-9505-7784","OK",,"OK - no known exceptions"
"3e85e32e-5469-4526-ac50-70a79fda3066","NIWO_017.basePlot.div","D13","NIWO",40.041511,-105.567421,"WGS84",20.13,3240.1,0.1,"distributed","evergreenForest","NIWO_017","41.4.10","2021-07-06",1,"NIWO_017.1.2021","NEON.DOC.014042vL","Y","CARO5","Carex rossii Boott","species","Cyperaceae","N",,,,,,"Y",,"0000-0002-9445-2184","0000-0002-9505-7784","OK",,"OK - no known exceptions"
"41d05620-d03e-4015-b84b-0bb5b810ed79","NIWO_015.basePlot.div","D13","NIWO",40.040114,-105.572665,"WGS84",20.12,3246.5,0.1,"distributed","evergreenForest","NIWO_015","32","2021-07-06",1,"NIWO_015.1.2021","NEON.DOC.014042vL","Y","SOSI3","Solidago simplex Kunth","species","Asteraceae","N",,,,,,"Y",,"0000-0002-9445-2184","0000-0002-9505-7784","OK",,"OK - no known exceptions"
"5d204fa7-1d80-43de-a3f6-8355fc587bd2","NIWO_017.basePlot.div","D13","NIWO",40.041511,-105.567421,"WGS84",20.13,3240.1,0.1,"distributed","evergreenForest","NIWO_017","31","2021-07-06",1,"NIWO_017.1.2021","NEON.DOC.014042vL","Y","CAPH2","Carex phaeocephala Piper","species","Cyperaceae","N","cf. species",,,,,"Y",,"0000-0002-9445-2184","0000-0002-9505-7784","OK",,"OK - no known exceptions"
"e93113ce-a4f1-4f14-a49d-4ef5a7d1e648","NIWO_017.basePlot.div","D13","NIWO",40.041511,-105.567421,"WGS84",20.13,3240.1,0.1,"distributed","evergreenForest","NIWO_017","31.1.10","2021-07-06",1,"NIWO_017.1.2021","NEON.DOC.014042vL","Y","JUCOD","Juniperus communis L. var. depressa Pursh","variety","Cupressaceae","N",,,,,,"Y",,"0000-0002-9445-2184","0000-0002-9505-7784","OK",,"OK - no known exceptions"
"5c5a06be-f590-4cf6-a449-ac64ef6b3cb4","NIWO_015.basePlot.div","D13","NIWO",40.040114,-105.572665,"WGS84",20.12,3246.5,0.1,"distributed","evergreenForest","NIWO_015","41","2021-07-06",1,"NIWO_015.1.2021","NEON.DOC.014042vL","Y","TRLAA2","Trollius laxus Salisb. ssp. albiflorus (A. Gray) Á. Löve & D. Löve & Kapoor","subspecies","Ranunculaceae","N",,,,,,"Y",,"0000-0002-9445-2184","0000-0002-9505-7784","OK",,"OK - no known exceptions"
"3f226327-b346-4134-a039-49deb0c75297","NIWO_015.basePlot.div","D13","NIWO",40.040114,-105.572665,"WGS84",20.12,3246.5,0.1,"distributed","evergreenForest","NIWO_015","41","2021-07-06",1,"NIWO_015.1.2021","NEON.DOC.014042vL","Y","FEBR","Festuca brachyphylla Schult. ex Schult. & Schult. f.","species","Poaceae","N",,,,,,"Y",,"0000-0002-9445-2184","0000-0002-9505-7784","OK",,"OK - no known exceptions"
"b4f5bf65-0b79-448a-bdd6-a74b180b972c","NIWO_017.basePlot.div","D13","NIWO",40.041511,-105.567421,"WGS84",20.13,3240.1,0.1,"distributed","evergreenForest","NIWO_017","40","2021-07-06",1,"NIWO_017.1.2021","NEON.DOC.014042vL","Y","TRDA2","Trifolium dasyphyllum Torr. & A. Gray","species","Fabaceae","N",,,,,,"Y",,"0000-0002-9445-2184","0000-0002-9505-7784","OK",,"OK - no known exceptions"
"62921e93-16d7-46ca-8a60-f738398c29e8","NIWO_017.basePlot.div","D13","NIWO",40.041511,-105.567421,"WGS84",20.13,3240.1,0.1,"distributed","evergreenForest","NIWO_017","41","2021-07-06",1,"NIWO_017.1.2021","NEON.DOC.014042vL","Y","ABLAL","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","variety","Pinaceae","N",,,,,,"Y",,"0000-0002-9445-2184","0000-0002-9505-7784","OK",,"OK - no known exceptions"
"e30cb009-720b-4794-a3b5-328dfad442dd","NIWO_015.basePlot.div","D13","NIWO",40.040114,-105.572665,"WGS84",20.12,3246.5,0.1,"distributed","evergreenForest","NIWO_015","32","2021-07-06",1,"NIWO_015.1.2021","NEON.DOC.014042vL","Y","ERSI3","Erigeron simplex Greene","species","Asteraceae","N","cf. species",,,,,"Y",,"0000-0002-9445-2184","0000-0002-9505-7784","OK",,"OK - no known exceptions"
"050f602c-7cdb-4598-b2ca-b4cf464fc05b","NIWO_015.basePlot.div","D13","NIWO",40.040114,-105.572665,"WGS84",20.12,3246.5,0.1,"distributed","evergreenForest","NIWO_015","41","2021-07-06",1,"NIWO_015.1.2021","NEON.DOC.014042vL","Y","DRAL4","Draba albertina Greene","species","Brassicaceae","N",,,,,,"Y",,"0000-0002-9445-2184","0000-0002-9505-7784","OK",,"OK - no known exceptions"
"4c299901-2333-4682-90c4-e57c022e197b","NIWO_015.basePlot.div","D13","NIWO",40.040114,-105.572665,"WGS84",20.12,3246.5,0.1,"distributed","evergreenForest","NIWO_015","40","2021-07-06",1,"NIWO_015.1.2021","NEON.DOC.014042vL","Y","ANGR3","Angelica grayi (J.M. Coult. & Rose) J.M. Coult. & Rose","species","Apiaceae","N",,,,,,"Y",,"0000-0002-9445-2184","0000-0002-9505-7784","OK",,"OK - no known exceptions"
"d3f779fb-d908-4f77-9be0-08952b3525c0","NIWO_017.basePlot.div","D13","NIWO",40.041511,-105.567421,"WGS84",20.13,3240.1,0.1,"distributed","evergreenForest","NIWO_017","32.4.10","2021-07-06",1,"NIWO_017.1.2021","NEON.DOC.014042vL","Y","PIEN","Picea engelmannii Parry ex Engelm.","species","Pinaceae","N",,,,,,"Y",,"0000-0002-9445-2184","0000-0002-9505-7784","OK",,"OK - no known exceptions"
"c2ca1769-fbde-4595-a36d-c6fc0ef3c5e6","NIWO_015.basePlot.div","D13","NIWO",40.040114,-105.572665,"WGS84",20.12,3246.5,0.1,"distributed","evergreenForest","NIWO_015","41.4.10","2021-07-06",1,"NIWO_015.1.2021","NEON.DOC.014042vL","Y","CARO5","Carex rossii Boott","species","Cyperaceae","N",,,,,,"Y",,"0000-0002-9445-2184","0000-0002-9505-7784","OK",,"OK - no known exceptions"
